ACCIDENT_YEAR,JURIS,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,CHP_SHIFT,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,LOCATION_TYPE,RAMP_INTERSECTION,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,MOTORCYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_MC_KILLED,COUNT_MC_INJURED,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y,IS_WEEKEND,TIME_OF_DAY,SEVERE_FATAL
2023,9530,2023-03-18,1709,6,2,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,F,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.80582809448242,-118.14270782470705,LOS ANGELES,LONG BEACH,-118.1427001953125,33.805862426757805,1,Evening,0
2023,9530,2023-03-12,2001,7,2,N,A,F,Y,H,,Y,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,D,D,0,Y,,C,02,0,1,0,0,1,33.835731506347656,-118.20851135253906,LOS ANGELES,LONG BEACH,-118.2084732055664,33.835723876953125,1,Night,0
2023,9590,2023-03-12,835,7,1,N,A,-,Y,,,N,3,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,-,99,0,1,0,0,1,34.063819885253906,-118.24929809570312,LOS ANGELES,LOS ANGELES,-118.24929809570312,34.063819885253906,1,Morning,0
2023,9545,2023-03-16,1730,4,2,N,A,-,N,,,Y,2,0,1,2,A,-,08,22107.0,,N,F,A,H,-,A,A,0,Y,,C,02,1,0,0,0,1,34.631141662597656,-118.15464019775392,LOS ANGELES,UNINCORPORATED,-118.15408325195312,34.63121032714844,0,Evening,1
2023,9535,2023-03-12,1310,7,1,N,A,-,N,,,N,4,0,1,2,A,-,06,21750.0,,N,B,A,H,-,A,A,0,Y,,C,02,0,0,1,0,1,34.04417037963867,-118.17342376708984,LOS ANGELES,UNINCORPORATED,-118.17350006103516,34.04418182373047,1,Midday,0
2023,9535,2023-03-15,850,3,1,N,C,-,Y,,,Y,2,0,1,1,A,-,08,22107.0,,N,E,B,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.06618118286133,-117.99974822998048,LOS ANGELES,BALDWIN PARK,-117.99974822998048,34.06618118286133,0,Morning,1
2023,9530,2023-03-18,1230,6,1,N,A,-,Y,H,,N,2,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,33.80556106567383,-118.28832244873048,LOS ANGELES,UNINCORPORATED,-118.2882843017578,33.8055534362793,1,Midday,1
2023,9550,2023-03-19,1010,7,1,N,C,-,Y,H,,Y,4,0,2,2,A,-,03,22350.0,,N,H,B,H,-,A,D,0,Y,,C,02,0,0,2,0,0,33.87620162963867,-118.10295867919922,LOS ANGELES,CERRITOS,-118.10295867919922,33.876346588134766,1,Morning,0
2023,9535,2023-03-25,1240,6,1,N,A,-,Y,H,,Y,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.05978012084961,-118.00119018554688,LOS ANGELES,BALDWIN PARK,-118.00128936767578,34.05980682373047,1,Midday,0
2023,9530,2023-03-26,2227,7,3,N,A,-,Y,,,Y,3,0,1,1,A,-,03,22350.0,,N,E,A,H,-,C,D,0,Y,,C,02,0,1,0,0,1,33.77988052368164,-118.28077697753906,LOS ANGELES,LOS ANGELES,-118.28040313720705,33.77992248535156,1,Night,0
2023,9590,2023-03-26,1510,7,2,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,-,- ,0,0,1,0,1,34.04555130004883,-118.21543884277344,LOS ANGELES,LOS ANGELES,-118.21542358398438,34.0455436706543,1,Midday,0
2023,9550,2023-03-27,620,1,1,N,A,-,Y,H,,Y,4,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,B,D,0,Y,,-,99,0,0,1,0,1,33.94348907470703,-118.0985107421875,LOS ANGELES,DOWNEY,-118.09831237792967,33.943580627441406,0,Morning,0
2023,9590,2023-03-20,1225,1,1,N,A,-,Y,H,,N,2,0,1,2,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.04404067993164,-118.27223205566406,LOS ANGELES,LOS ANGELES,-118.2721710205078,34.04401016235352,0,Midday,1
2023,9530,2023-03-19,1855,7,2,N,C,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,B,H,-,D,D,0,Y,,C,02,0,1,0,0,1,33.92245101928711,-118.20484161376952,LOS ANGELES,LYNWOOD,-118.204833984375,33.922462463378906,1,Evening,0
2023,9580,2023-03-25,1130,6,1,N,A,-,N,,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.10757827758789,-118.76766967773438,LOS ANGELES,UNINCORPORATED,-118.76764678955078,34.107765197753906,1,Midday,1
2023,9550,2023-03-17,935,5,1,Y,A,-,N,,,Y,4,0,1,2,A,-,12,22450.0,A,N,D,A,H,-,A,B,0,Y,,C,02,0,0,1,0,1,33.945709228515625,-118.03115081787108,LOS ANGELES,UNINCORPORATED,-118.03134918212892,33.9456672668457,0,Morning,0
2023,9565,2023-03-20,2355,1,3,N,C,-,N,,,N,4,0,1,2,A,-,03,22350.0,,N,C,B,H,-,C,A,0,Y,,A,01,0,0,1,0,1,33.998138427734375,-118.3694076538086,LOS ANGELES,UNINCORPORATED,-118.36952972412108,33.998069763183594,0,Night,0
2023,9590,2023-03-22,1300,3,1,N,C,-,Y,H,,Y,4,0,1,2,A,-,07,21658.0,A,N,C,B,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.08095932006836,-118.29486083984376,LOS ANGELES,LOS ANGELES,-118.29484558105467,34.08097839355469,0,Midday,0
2023,9545,2023-04-02,1510,7,2,N,A,-,N,,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.64263916015625,-118.37789916992188,LOS ANGELES,UNINCORPORATED,-118.37800598144533,34.64270782470703,1,Midday,0
2023,9575,2023-03-24,1538,5,2,N,B,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.22140884399414,-118.3595962524414,LOS ANGELES,LOS ANGELES,-118.35963439941406,34.221336364746094,0,Midday,0
2023,9550,2023-03-27,1355,1,1,N,A,-,Y,,,Y,3,0,1,2,A,-,07,21658.0,A,F,E,A,H,-,A,D,0,Y,,-,99,0,1,0,0,1,34.03321838378906,-118.02436065673828,LOS ANGELES,UNINCORPORATED,-118.02436065673828,34.03321838378906,0,Midday,0
2023,9590,2023-03-14,1345,2,1,N,C,-,Y,H,,N,4,0,1,1,A,-,08,22107.0,,N,F,B,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.06232070922852,-118.24967193603516,LOS ANGELES,LOS ANGELES,-118.24945831298828,34.062156677246094,0,Midday,0
2023,9530,2023-03-23,1705,4,2,N,B,-,N,,,N,2,0,1,1,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,33.97356033325195,-118.21959686279295,LOS ANGELES,UNINCORPORATED,-118.219482421875,33.9736213684082,0,Evening,1
2023,9530,2023-03-28,740,2,1,N,A,-,Y,H,,N,3,0,1,3,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.922821044921875,-118.20497894287108,LOS ANGELES,LYNWOOD,-118.20494079589844,33.922889709472656,0,Morning,0
2023,9535,2023-03-23,2310,4,3,N,A,-,Y,H,,Y,3,0,1,1,A,-,08,22107.0,,N,E,A,H,-,D,D,0,Y,,C,02,0,1,0,0,1,34.071739196777344,-118.14537811279295,LOS ANGELES,ALHAMBRA,-118.14533233642578,34.071636199951165,0,Night,0
2023,9575,2023-03-25,1220,6,1,N,A,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.1533317565918,-118.36174774169922,LOS ANGELES,LOS ANGELES,-118.36174774169922,34.15332794189453,1,Midday,0
2023,9575,2023-03-26,1313,7,1,N,A,-,Y,H,,N,2,0,1,4,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,1,0,0,0,1,34.155208587646484,-118.29373168945312,LOS ANGELES,LOS ANGELES,-118.29373168945312,34.155242919921875,1,Midday,1
2023,9575,2023-03-28,1735,2,2,N,A,-,Y,H,,Y,4,0,1,3,A,-,07,21658.0,A,F,C,A,H,-,A,D,0,Y,,-,99,0,0,1,0,1,34.151031494140625,-118.15300750732422,LOS ANGELES,PASADENA,-118.15293884277344,34.15091323852539,0,Evening,0
2023,9565,2023-03-24,730,5,1,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,33.925559997558594,-118.31690216064452,LOS ANGELES,UNINCORPORATED,-118.31690216064452,33.92563247680664,0,Morning,0
2023,9565,2023-03-25,935,6,1,N,A,-,Y,H,,Y,4,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.97957992553711,-118.39250183105467,LOS ANGELES,LOS ANGELES,-118.39248657226562,33.979591369628906,1,Morning,0
2023,9575,2023-03-27,1700,1,2,N,A,-,N,,,Y,4,0,1,2,A,-,03,22350.0,,N,B,A,H,-,A,A,0,Y,,C,02,0,0,1,0,1,34.136531829833984,-118.10148620605467,LOS ANGELES,PASADENA,-118.10165405273438,34.136474609375,0,Evening,0
2023,9535,2023-03-26,1452,7,2,N,A,-,Y,H,,N,3,0,2,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,2,0,0,2,33.9469108581543,-118.17024993896484,LOS ANGELES,SOUTH GATE,-118.17037200927734,33.946922302246094,1,Midday,0
2023,9565,2023-03-27,750,1,1,N,A,-,Y,H,,Y,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,D,22,0,1,0,0,1,33.974979400634766,-118.38365936279295,LOS ANGELES,LOS ANGELES,-118.38362884521484,33.97502899169922,0,Morning,0
2023,9590,2023-03-28,1720,2,2,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,C,D,0,Y,,A,01,0,0,1,0,1,34.07522964477539,-118.274658203125,LOS ANGELES,LOS ANGELES,-118.27467346191406,34.075199127197266,0,Evening,0
2023,9590,2023-04-08,445,6,3,N,A,-,Y,H,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,C,D,0,Y,,C,02,1,0,0,0,1,34.10272979736328,-118.194091796875,LOS ANGELES,LOS ANGELES,-118.19408416748048,34.102779388427734,1,Night,1
2023,9545,2023-04-02,1200,7,1,N,A,-,N,,,N,3,0,1,2,B,-,22,,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.72443008422852,-118.41278076171876,LOS ANGELES,UNINCORPORATED,-118.41336822509766,34.72917938232422,1,Midday,0
2023,9530,2023-03-28,1745,2,2,N,A,-,Y,H,,N,4,0,1,1,A,-,03,22350.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.8455696105957,-118.26954650878906,LOS ANGELES,CARSON,-118.2694854736328,33.84561920166016,0,Evening,0
2023,9545,2023-04-08,1240,6,1,N,A,-,N,,,N,4,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.33700942993164,-118.1089324951172,LOS ANGELES,UNINCORPORATED,-118.25952911376952,34.03553771972656,1,Midday,0
2023,9550,2023-04-04,615,2,1,N,B,-,Y,H,,Y,4,0,1,2,A,-,06,21755.0,A,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.00526809692383,-118.0627899169922,LOS ANGELES,WHITTIER,-118.06284332275392,34.00531768798828,0,Morning,0
2023,9550,2023-04-04,830,2,1,N,A,-,Y,H,,N,2,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,33.876949310302734,-118.17411041259766,LOS ANGELES,LONG BEACH,-118.17411041259766,33.87696838378906,0,Morning,1
2023,9550,2023-03-06,1513,1,2,N,A,-,Y,H,,Y,4,0,1,3,A,-,03,22350.0,,N,D,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.9569091796875,-118.08780670166016,LOS ANGELES,SANTA FE SPRINGS,-118.0878677368164,33.956932067871094,0,Midday,0
2023,9590,2023-03-24,1648,5,2,N,A,-,Y,H,,Y,2,0,1,3,A,-,03,22350.0,,F,B,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.03422164916992,-118.35037231445312,LOS ANGELES,LOS ANGELES,-118.3503646850586,34.03419876098633,0,Evening,1
2023,9550,2023-04-01,1805,6,2,N,A,-,Y,H,,N,3,0,1,2,A,-,08,22107.0,,N,D,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,33.87654113769531,-118.08370971679688,LOS ANGELES,CERRITOS,-118.08370971679688,33.876502990722656,1,Evening,0
2023,9530,2023-03-31,1250,5,1,N,A,-,Y,H,,N,3,0,1,3,A,-,08,22107.0,,N,C,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.92863082885742,-118.24871826171876,LOS ANGELES,LOS ANGELES,-118.24871826171876,33.9285888671875,0,Midday,0
2023,9545,2023-04-02,1030,7,1,N,A,-,N,,,Y,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,A,0,Y,,C,02,0,1,0,0,1,34.33671951293945,-118.10887908935548,LOS ANGELES,UNINCORPORATED,-118.12775421142578,34.32291412353516,1,Morning,0
2023,9530,2023-04-03,1800,1,2,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,33.880409240722656,-118.28481292724608,LOS ANGELES,LOS ANGELES,-118.28482818603516,33.880409240722656,0,Evening,0
2023,9525,2023-04-01,1110,6,1,N,A,-,N,,,Y,4,0,1,2,A,-,03,22350.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.012298583984375,-117.90882873535156,LOS ANGELES,UNINCORPORATED,-117.90874481201172,34.01236724853516,1,Midday,0
2023,9525,2023-04-01,1901,6,2,N,A,-,Y,H,,N,4,0,1,2,A,-,21,22106.0,,F,F,A,H,-,B,D,0,Y,,D,22,0,0,1,0,1,34.00284957885742,-117.8315887451172,LOS ANGELES,DIAMOND BAR,-117.83169555664062,34.002986907958984,1,Evening,0
2023,9590,2023-04-02,820,7,1,N,A,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.03718948364258,-118.31326293945312,LOS ANGELES,LOS ANGELES,-118.31326293945312,34.037212371826165,1,Morning,0
2023,9565,2023-04-02,1748,7,2,N,A,-,N,,,N,3,0,1,2,A,-,08,22107.0,,F,B,A,H,-,A,D,0,Y,,-,99,0,1,0,0,1,33.94498825073242,-118.30449676513672,LOS ANGELES,UNINCORPORATED,-118.3045654296875,33.94498062133789,1,Evening,0
2023,9530,2023-04-04,755,2,1,N,A,-,Y,H,,Y,3,0,1,3,D,-,00,,,N,C,A,H,-,A,D,0,Y,,-,- ,0,1,0,0,1,33.929229736328125,-118.22743225097656,LOS ANGELES,LYNWOOD,-118.22744750976562,33.92927932739258,0,Morning,0
2023,9525,2023-04-09,1130,7,1,N,A,-,N,,,Y,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.26213073730469,-117.84542083740234,LOS ANGELES,UNINCORPORATED,-117.84539794921876,34.26205062866211,1,Midday,0
2023,9525,2023-04-09,1135,7,1,N,A,-,N,,,Y,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.299461364746094,-117.83538818359376,LOS ANGELES,UNINCORPORATED,-117.8354034423828,34.29950714111328,1,Midday,0
2023,9580,2023-04-06,2120,4,2,N,A,-,Y,H,,Y,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,D,D,0,Y,,A,01,0,1,0,0,1,34.154518127441406,-118.39354705810548,LOS ANGELES,LOS ANGELES,-118.39354705810548,34.154537200927734,0,Night,0
2023,9575,2023-04-05,1520,3,2,N,A,-,Y,H,,Y,2,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.14611053466797,-118.22435760498048,LOS ANGELES,LOS ANGELES,-118.22438049316406,34.14605712890625,0,Midday,1
2023,9530,2023-04-07,534,5,3,Y,A,-,N,,,Y,2,0,1,2,A,-,12,22450.0,A,F,D,A,H,-,C,A,0,Y,,A,01,1,0,0,0,1,33.92042922973633,-118.2544403076172,LOS ANGELES,UNINCORPORATED,-118.2546157836914,33.920433044433594,0,Morning,1
2023,9525,2023-04-04,1650,2,2,N,A,-,Y,H,,Y,2,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,D,22,1,0,0,0,1,34.064308166503906,-117.79615783691406,LOS ANGELES,POMONA,-117.79608917236328,34.064453125,0,Evening,1
2023,9550,2023-03-28,1650,2,2,N,A,-,Y,H,,N,4,0,1,4,D,-,00,,,N,B,A,H,-,A,D,0,Y,,-,- ,0,0,1,0,1,34.032371520996094,-118.02924346923828,LOS ANGELES,UNINCORPORATED,-118.02920532226562,34.03234100341797,0,Evening,0
2023,9590,2023-03-29,847,3,1,N,C,-,Y,,,N,4,0,1,2,A,-,08,22107.0,,N,B,B,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.045589447021484,-118.26959991455078,LOS ANGELES,LOS ANGELES,-118.26959991455078,34.045589447021484,0,Morning,0
2023,9565,2023-04-05,1550,3,2,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,0,1,0,1,34.01332092285156,-118.41924285888672,LOS ANGELES,CULVER CITY,-118.41921997070312,34.01333236694336,0,Midday,0
2023,9530,2023-04-10,1830,1,2,N,A,-,Y,,,Y,3,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,33.82630920410156,-118.2140884399414,LOS ANGELES,LONG BEACH,-118.2140884399414,33.82630920410156,0,Evening,0
2023,9550,2023-04-08,2235,6,3,N,A,-,Y,H,,Y,4,0,1,1,A,-,08,22107.0,,N,E,A,H,-,C,D,0,Y,,C,02,0,0,1,0,1,33.94491958618164,-118.09497833251952,LOS ANGELES,SANTA FE SPRINGS,-118.09482574462892,33.94486618041992,1,Night,0
2023,9540,2023-04-15,1555,6,2,N,A,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.29214859008789,-118.46829986572266,LOS ANGELES,LOS ANGELES,-118.46845245361328,34.292049407958984,1,Midday,0
2023,9525,2023-04-06,1945,4,2,N,A,-,Y,,,Y,3,0,1,2,A,-,09,21801.0,A,N,D,A,H,-,C,D,0,Y,,A,01,0,1,0,0,1,34.10662841796875,-117.86313629150392,LOS ANGELES,UNINCORPORATED,-117.86315155029295,34.10662078857422,0,Evening,0
2023,9525,2023-04-16,2355,7,3,Y,A,-,N,,,Y,2,0,1,2,A,-,09,21801.0,A,N,D,A,H,-,C,D,0,Y,,A,07,1,0,0,0,1,34.04964065551758,-117.9968032836914,LOS ANGELES,UNINCORPORATED,-117.99671173095705,34.04963684082031,1,Night,1
2023,9590,2023-04-05,755,3,1,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,Y,-,99,0,1,0,0,1,34.01031875610352,-118.28095245361328,LOS ANGELES,LOS ANGELES,-118.28092956542967,34.01031875610352,0,Morning,0
2023,9530,2023-04-08,2240,6,3,N,A,-,Y,H,,Y,4,0,1,2,A,-,01,23152.0,A,N,C,A,H,-,D,D,0,Y,Y,C,02,0,0,1,0,1,33.92084884643555,-118.20127868652344,LOS ANGELES,LYNWOOD,-118.20124816894533,33.9208984375,1,Night,0
2023,9590,2023-04-06,907,4,1,N,A,-,Y,H,,Y,3,0,1,1,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.037288665771484,-118.27085876464844,LOS ANGELES,LOS ANGELES,-118.27095794677734,34.03717803955078,0,Morning,0
2023,9590,2023-04-12,730,3,1,N,B,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.07672882080078,-118.23021697998048,LOS ANGELES,LOS ANGELES,-118.23019409179688,34.07670974731445,0,Morning,0
2023,9525,2023-04-09,1501,7,2,N,A,-,Y,H,,Y,3,0,1,3,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,34.13539123535156,-117.98294067382812,LOS ANGELES,MONROVIA,-117.98294067382812,34.135372161865234,1,Midday,0
2023,9565,2023-04-10,105,1,3,N,A,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,M,F,A,H,-,D,D,0,Y,,C,02,0,1,0,0,1,33.96446990966797,-118.36988830566406,LOS ANGELES,INGLEWOOD,-118.37006378173828,33.96443176269531,0,Night,0
2023,9565,2023-04-10,1655,1,2,N,B,-,Y,H,,Y,3,0,1,3,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,33.99335861206055,-118.40366363525392,LOS ANGELES,CULVER CITY,-118.40367126464844,33.99335479736328,0,Evening,0
2023,9565,2023-04-10,1750,1,2,N,A,-,Y,H,,Y,4,0,2,3,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,0,2,0,1,33.93246841430664,-118.35922241210938,LOS ANGELES,UNINCORPORATED,-118.35919952392578,33.93241500854492,0,Evening,0
2023,9590,2023-04-13,715,4,1,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,0,1,0,1,33.993408203125,-118.28057861328124,LOS ANGELES,LOS ANGELES,-118.28055572509766,33.993408203125,0,Morning,0
2023,9590,2023-03-29,754,3,1,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,M,B,A,H,-,A,D,0,Y,,-,99,0,0,1,0,1,33.98152160644531,-118.28057098388672,LOS ANGELES,LOS ANGELES,-118.28062438964844,33.98152542114258,0,Morning,0
2023,9590,2023-04-19,1506,3,2,N,A,-,Y,H,,N,1,1,0,3,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,0,0,1,0,34.055381774902344,-118.19690704345705,LOS ANGELES,LOS ANGELES,-118.19690704345705,34.05540084838867,0,Midday,1
2023,9530,2023-04-09,918,7,1,N,A,-,Y,H,,Y,2,0,3,3,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,06,2,1,0,0,1,33.80717849731445,-118.2880401611328,LOS ANGELES,UNINCORPORATED,-118.28814697265624,33.80719757080078,1,Morning,1
2023,9550,2023-04-11,1703,2,2,N,A,-,Y,H,,Y,3,0,1,3,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.988468170166016,-118.0706024169922,LOS ANGELES,WHITTIER,-118.0706787109375,33.98849105834961,0,Evening,0
2023,9530,2023-04-12,1515,3,2,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,C,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.92853164672852,-118.2840576171875,LOS ANGELES,LOS ANGELES,-118.2840576171875,33.92853927612305,0,Midday,0
2023,9580,2023-04-18,945,2,1,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,D,A,H,-,A,A,0,Y,,A,01,0,1,0,0,1,34.15211868286133,-118.4681396484375,LOS ANGELES,LOS ANGELES,-118.46823120117188,34.15212631225586,0,Morning,0
2023,9590,2023-04-11,714,2,1,N,B,-,Y,H,,Y,4,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,-,99,0,0,1,0,1,34.037139892578125,-118.29727172851562,LOS ANGELES,LOS ANGELES,-118.29727172851562,34.03712844848633,0,Morning,0
2023,9575,2023-04-09,1220,7,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,F,A,B,-,A,D,0,Y,,C,02,1,0,0,0,1,34.291099548339844,-118.171142578125,LOS ANGELES,UNINCORPORATED,-118.26528167724608,34.027870178222656,1,Midday,1
2023,9525,2023-04-12,820,3,1,N,B,-,Y,H,,Y,3,0,1,3,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,D,22,0,1,0,0,1,34.135528564453125,-118.00473785400392,LOS ANGELES,MONROVIA,-118.00473785400392,34.13554382324219,0,Morning,0
2023,9525,2023-04-14,1940,5,2,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,M,B,A,H,-,C,D,0,Y,,-,99,0,0,1,0,1,34.004730224609375,-117.82933044433594,LOS ANGELES,DIAMOND BAR,-117.82929229736328,34.00469207763672,0,Evening,0
2023,9550,2023-04-14,1700,5,2,N,A,-,Y,H,,N,4,0,1,2,A,-,06,21755.0,A,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.87651062011719,-118.07801055908205,LOS ANGELES,ARTESIA,-118.07801055908205,33.87652587890625,0,Evening,0
2023,9565,2023-04-13,1825,4,2,N,B,-,Y,H,,N,4,0,1,3,A,-,08,22107.0,,N,B,B,H,-,A,D,0,Y,,A,01,0,0,1,0,1,34.00962829589844,-118.4165267944336,LOS ANGELES,CULVER CITY,-118.41653442382812,34.00962829589844,0,Evening,0
2023,9565,2023-04-15,1400,6,2,N,A,-,Y,,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,0,1,0,1,33.06087112426758,-118.45635223388672,LOS ANGELES,LOS ANGELES,-118.4555892944336,34.059898376464844,1,Midday,0
2023,9530,2023-04-14,555,5,3,N,B,-,N,,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,C,A,0,Y,,A,01,0,1,0,0,1,33.81026840209961,-118.29080200195312,LOS ANGELES,UNINCORPORATED,-118.29067230224608,33.81019973754883,0,Morning,0
2023,9540,2023-04-21,1208,5,1,N,A,-,Y,H,,Y,3,0,1,1,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.313018798828125,-118.48779296875,LOS ANGELES,LOS ANGELES,-118.48792266845705,34.31295394897461,0,Midday,0
2023,9525,2023-04-16,1525,7,2,N,A,-,Y,H,,Y,3,0,1,2,A,-,03,22350.0,,N,A,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.299270629882805,-117.8398895263672,LOS ANGELES,UNINCORPORATED,-117.83993530273438,34.299278259277344,1,Midday,0
